filename,X1,Y1,X2,Y2,X3,Y3,X4,Y4,type
13f9ed1320ca4f4bb929c79066dc4443.jpg,2505.748,446.66583,2634.2444,446.66583,2634.2444,552.336,2505.748,552.336,1
14084d39f6274d1497313f57bd0b95fe.jpg,1470.4242,860.02,1544.3545,860.02,1544.3545,932.7143,1470.4242,932.7143,1
140936fc6dd3493388ba7bb293d650c3.jpg,1352.6814,704.8231,1389.7002,704.8231,1389.7002,742.3007,1352.6814,742.3007,1
1484ab79d7d2433e96f01c31b4ebfb07.jpg,2145.574,529.7077,2237.678,529.7077,2237.678,615.986,2145.574,615.986,1
15015c1a0dff4044a018cee99bb68a16.jpg,2247.67,604.85236,2320.0662,604.85236,2320.0662,672.2438,2247.67,672.2438,1
15c1c67204f746d78043d37b212e4e1b.jpg,465.27893,501.80734,514.53534,501.80734,514.53534,541.3251,465.27893,541.3251,1
15d795c9326445c19399addb24be3ccd.jpg,989.9334,536.69574,1026.493,536.69574,1026.493,571.63434,989.9334,571.63434,1
15e768309baf4a7cbd8bcdc5915cde59.jpg,684.7486,444.73022,748.61285,444.73022,748.61285,500.83847,684.7486,500.83847,1
1601be380eaf40e1991b261fbdbbf1b2.jpg,808.85547,886.98065,845.5581,886.98065,845.5581,923.70776,808.85547,923.70776,1
1665421f47f24992b4952a8ddfa0d84f.jpg,1868.4976,964.015,1920.2914,964.015,1920.2914,1013.85724,1868.4976,1013.85724,1
166bc35c2a2b44ae9da3b941e4cb7812.jpg,1010.3742,1269.1682,1044.3744,1269.1682,1044.3744,1300.0284,1010.3742,1300.0284,1
169a574a238f4e3fa6a60aa528d49017.jpg,1122.2467,1020.9286,1181.2051,1020.9286,1181.2051,1079.6311,1122.2467,1079.6311,1
16b90ec6c026451cad66f9587a6cf8ec.jpg,1277.3248,1241.6471,1312.2988,1241.6471,1312.2988,1284.8033,1277.3248,1284.8033,1
170bb3a1477c42c2bbb4c052d8d4855d.jpg,1507.6547,873.6716,1538.75,873.6716,1538.75,905.55225,1507.6547,905.55225,1
1714c1ad75874c14994dc09c50adf4a8.jpg,1749.5983,656.8534,1785.98,656.8534,1785.98,695.6339,1749.5983,695.6339,1
17497df7ed54440198bd65d685e84c60.jpg,1588.4812,1044.3884,1616.5614,1044.3884,1616.5614,1072.2675,1588.4812,1072.2675,1
17765bceb4b846fcb16ead65b9da63d0.jpg,1682.4646,611.7676,1745.379,611.7676,1745.379,675.86053,1682.4646,675.86053,1
179484aab43249ac99938e52e0141309.jpg,1004.39343,1022.44165,1036.4786,1022.44165,1036.4786,1052.9359,1004.39343,1052.9359,1
17b41507f53b47639700f120295e6f39.jpg,1768.7058,952.0622,1835.5137,952.0622,1835.5137,1029.7712,1768.7058,1029.7712,1
17b5fbb0a90f484983b1b9bb719dfe05.jpg,985.8716,932.7571,1015.502,932.7571,1015.502,960.5427,985.8716,960.5427,1
17d1112c64074400b13bcd2260158e06.jpg,1125.3876,491.43564,1158.072,491.43564,1158.072,520.824,1125.3876,520.824,1
1852557b743442ccb8a7314442f54ad9.jpg,460.2278,796.49603,499.7902,796.49603,499.7902,830.9223,460.2278,830.9223,1
187c775e337143e3987385bc0ed8215b.jpg,959.9462,1137.0565,1008.12415,1137.0565,1008.12415,1185.9829,959.9462,1185.9829,1
18879dfce18f4a5cb93a6d1456defcc2.jpg,646.4249,1128.3585,738.8062,1128.3585,738.8062,1215.0815,646.4249,1215.0815,1
1892b0bbbe844d39b537d27c461c2af4.jpg,1076.9891,868.7673,1110.4929,868.7673,1110.4929,903.62384,1076.9891,903.62384,1
1953ca912ae046f184e115ba89a98ebf.jpg,1234.5067,557.9389,1285.5717,557.9389,1285.5717,606.9266,1234.5067,606.9266,1
19902f1367b849b7ac78be4d740460b7.jpg,1572.3491,725.12897,1652.7446,725.12897,1652.7446,806.4507,1572.3491,806.4507,1
19d1d96290f94580ad2e3b2d44fb1de3.jpg,674.5096,580.9626,706.1615,580.9626,706.1615,610.2423,674.5096,610.2423,1
1a103cb609e049dc90d5616e3ee55ac7.jpg,344.07983,1094.2432,386.561,1094.2432,386.561,1134.59,344.07983,1134.59,1
1a79732698d04d1f9a7ce079d4a42e02.jpg,1212.4023,572.59863,1244.7428,572.59863,1244.7428,603.2664,1212.4023,603.2664,1
1ab090abaae44503bf90ac1382b67ac4.jpg,2268.449,697.9031,2339.9744,697.9031,2339.9744,784.924,2268.449,784.924,1
1b9328c9d2c24434acd81418e5450a89.jpg,1002.21564,1308.1785,1047.3792,1308.1785,1047.3792,1349.1621,1002.21564,1349.1621,1
1bbe241ccf99472d90a73b398bd1a6e3.jpg,1399.4572,1181.0465,1434.8875,1181.0465,1434.8875,1220.9482,1399.4572,1220.9482,1
1c51c3be5f924b18ac1dd6b89e01fd86.jpg,1553.3494,1256.5475,1579.3936,1256.5475,1579.3936,1283.8881,1553.3494,1283.8881,1
1c7462d6415a4939ba6686905f96276d.jpg,739.9798,863.22943,785.7443,863.22943,785.7443,904.38446,739.9798,904.38446,1
1cfb51eff4f64fe29bb95b21727c46f6.jpg,1621.7263,525.2635,1683.551,525.2635,1683.551,594.0776,1621.7263,594.0776,1
1d25e0cc520e4e26a606208fd55d3d0d.jpg,1118.8473,615.94116,1157.3234,615.94116,1157.3234,654.2989,1118.8473,654.2989,1
1d50cccd63514c66b5ed9efde6ecefb4.jpg,1853.0266,924.08417,1938.122,924.08417,1938.122,1010.4605,1853.0266,1010.4605,1
1d591e4950344989a3d0e0b1d88d003d.jpg,478.60226,1337.8271,603.2527,1337.8271,603.2527,1442.9928,478.60226,1442.9928,1
1dac8d6e7b9c405a88a56a4af86ccd74.jpg,1692.8551,808.8019,1743.1838,808.8019,1743.1838,859.6371,1692.8551,859.6371,1
1dcb2d46db3b416b8e8fd8e3a093e270.jpg,1672.6793,777.4996,1709.7723,777.4996,1709.7723,815.49316,1672.6793,815.49316,1
1e135abda87546ce8b364b8b670b94db.jpg,2427.196,444.34006,2520.2517,444.34006,2520.2517,534.1446,2427.196,534.1446,1
1e6686670e194304b687653c0cf27a3c.jpg,1734.8713,719.65686,1796.6926,719.65686,1796.6926,782.62476,1734.8713,782.62476,1
1ea8200315fb44879d3b0a4ee13ec1b8.jpg,1239.9585,505.25906,1262.4304,505.25906,1262.4304,532.26117,1239.9585,532.26117,1
1eaf496d38b8477b96ebfd165cfd24e7.jpg,1703.4379,857.20013,1783.5525,857.20013,1783.5525,936.9614,1703.4379,936.9614,1
1f91c14ca7004734bee9dfa1a709c67a.jpg,1917.9626,1036.6831,1991.5714,1036.6831,1991.5714,1113.4762,1917.9626,1113.4762,1
202b6477b00a42d0bc908a105186563c.jpg,1479.0153,631.54114,1524.8027,631.54114,1524.8027,677.06854,1479.0153,677.06854,1
2037e75f600647bea91e79761c519d88.jpg,1521.557,573.1002,1550.985,573.1002,1550.985,601.88794,1521.557,601.88794,1
203a3c6b03d547628060e46a678b94c0.jpg,1864.2894,882.6624,1944.3756,882.6624,1944.3756,968.5466,1864.2894,968.5466,1
20c8b022784d43dc9b7be5267c6ba3e3.jpg,1410.821,588.92377,1458.3479,588.92377,1458.3479,640.02545,1410.821,640.02545,1
20e701e65109411dbf08b3a82616bd73.jpg,587.7454,1102.6973,620.618,1102.6973,620.618,1133.9448,587.7454,1133.9448,1
212ba10875ed4b2b852f6997a2b28998.jpg,761.8888,942.6939,787.58936,942.6939,787.58936,968.536,761.8888,968.536,1
213c90cc14b842909ab3ab40a67b5932.jpg,1150.0194,1276.1545,1200.3458,1276.1545,1200.3458,1326.4194,1150.0194,1326.4194,1
21abc4053494475b9ba45e1c1478a488.jpg,1228.3049,805.58484,1257.8508,805.58484,1257.8508,835.94745,1228.3049,835.94745,1
222145e27fd844be8ab27f1500ba2541.jpg,1623.6124,889.0595,1670.1208,889.0595,1670.1208,936.39636,1623.6124,936.39636,1
225dca1237b54419bc0eaa816a5e255b.jpg,1712.1228,836.6649,1791.892,836.6649,1791.892,919.7454,1712.1228,919.7454,1
227143fbbc734cbfa1ecf840f5d42937.jpg,1642.273,1134.4004,1696.3466,1134.4004,1696.3466,1190.6752,1642.273,1190.6752,1
229ae32f76fd4284ba636bcaabad6ad0.jpg,1405.5017,1172.6454,1433.0492,1172.6454,1433.0492,1200.8195,1405.5017,1200.8195,1
22e60fc9cfb547ed93223c36e07a1f6b.jpg,1801.8047,1069.0736,1871.61,1069.0736,1871.61,1138.9293,1801.8047,1138.9293,1
23149205dbf64fa4a6a5c28fae7e65d1.jpg,1697.2924,1245.1898,1747.6406,1245.1898,1747.6406,1306.2239,1697.2924,1306.2239,1
231bff5e917a4c629bc4612f9ff74b82.jpg,2095.9307,934.60046,2158.3662,934.60046,2158.3662,998.96326,2095.9307,998.96326,1
237e18ecfa994fbf93b659056dcfd81f.jpg,1913.3119,937.03,1977.8048,937.03,1977.8048,1003.316,1913.3119,1003.316,1
23acac01fa2542fd8daf482fbd701c32.jpg,785.3199,525.73303,816.81274,525.73303,816.81274,553.9344,785.3199,553.9344,1
23d7d5db35db49e58bf9647c17bd43b6.jpg,1855.1635,1180.7726,1889.623,1180.7726,1889.623,1214.9438,1855.1635,1214.9438,1
23ff711fac624f89996b8bce6fa8407c.jpg,1083.1263,1047.6302,1116.0404,1047.6302,1116.0404,1078.3777,1083.1263,1078.3777,1
2437b622505e40cea2be917b48cb6d6e.jpg,1023.50226,846.3092,1054.2294,846.3092,1054.2294,876.86224,1023.50226,876.86224,1
2448d0b9262945b495c31e0293ae2027.jpg,770.8988,1000.48206,890.311,1000.48206,890.311,1103.3849,770.8988,1103.3849,1
24620796534a4f09b585f7f820f0102b.jpg,2610.6157,803.0728,2721.3484,803.0728,2721.3484,906.17786,2610.6157,906.17786,1
24995433d5cb4adfa9608632ca4e9193.jpg,1157.5168,790.169,1190.5076,790.169,1190.5076,830.7826,1157.5168,830.7826,1
24c6ea76152a4a299feabd8fe0668ccd.jpg,844.82526,530.30927,913.4481,530.30927,913.4481,620.4105,844.82526,620.4105,1
258f257cef2f47ba9d6e67e4014f490a.jpg,1289.3253,754.26495,1311.7026,754.26495,1311.7026,778.0453,1289.3253,778.0453,1
25aed942b5584590bce2be33604d7677.jpg,247.73001,652.9377,355.47656,652.9377,355.47656,736.90204,247.73001,736.90204,1
264f8c13b19044fe96f40f127a4fc923.jpg,1814.837,529.0523,1853.2805,529.0523,1853.2805,567.637,1814.837,567.637,1
26554030783d40e3ae7923983cef0edf.jpg,415.86685,975.433,509.74203,975.433,509.74203,1049.0597,415.86685,1049.0597,1
2661fc2f8eb04236b56cf6e56e60ba26.jpg,644.11365,817.42584,746.02423,817.42584,746.02423,907.2465,644.11365,907.2465,1
268777e3a29f4edaa91521aef439f43d.jpg,856.49506,766.35425,892.1728,766.35425,892.1728,799.4227,856.49506,799.4227,1
2698945eaec74352b6aaac7a52fe5088.jpg,501.53467,667.2851,582.28766,667.2851,582.28766,759.0972,501.53467,759.0972,1
26a3f536835e436eabe0e16c4eb94147.jpg,1250.6082,761.96014,1291.9172,761.96014,1291.9172,801.96545,1250.6082,801.96545,1
26d8224b68e64905a02fcf37dd5b5daf.jpg,1072.0057,509.65735,1106.3661,509.65735,1106.3661,542.10693,1072.0057,542.10693,1
26fa2f9e71a346bcb8b5cc36457f5be9.jpg,634.45953,1268.9348,676.2302,1268.9348,676.2302,1302.8983,634.45953,1302.8983,1
26ff40a89afc429388970d2ef7575f9a.jpg,1554.2324,761.6344,1583.6682,761.6344,1583.6682,790.51514,1554.2324,790.51514,1
273d678979d44af3b559a0d63968c3dc.jpg,985.3174,776.17755,1014.32086,776.17755,1014.32086,805.92834,985.3174,805.92834,1
273ed2736a27478bbff18de3b2598b09.jpg,1671.3345,1238.5067,1709.7957,1238.5067,1709.7957,1278.1053,1671.3345,1278.1053,1
275301ca9aec4ef0870732220feea6cd.jpg,1926.8021,797.5389,1983.6335,797.5389,1983.6335,853.2552,1926.8021,853.2552,1
275e6703f92a4c0dbba8853389474e0d.jpg,559.27893,922.10736,616.9349,922.10736,616.9349,975.62775,559.27893,975.62775,1
2773d2942b1749cfa07ed7b2fac51131.jpg,1551.08,1233.3096,1614.2385,1233.3096,1614.2385,1299.0183,1551.08,1299.0183,1
2784290569224e8ea5f68439b33d7eed.jpg,2309.751,570.88654,2438.3806,570.88654,2438.3806,691.41296,2309.751,691.41296,1
282850270205430198bdc700f261c0f3.jpg,1344.9634,1020.3729,1387.4326,1020.3729,1387.4326,1063.67,1344.9634,1063.67,1
28e156367a1547a3a1f42b1d716618d4.jpg,2525.6416,1036.7911,2605.147,1036.7911,2605.147,1109.8218,2525.6416,1109.8218,1
299190c5425f4e4c893d337d5173ddd8.jpg,2557.8477,981.1547,2679.3298,981.1547,2679.3298,1078.4065,2557.8477,1078.4065,1
29c5dfeda56e499d91e463a10dacf0d2.jpg,1112.7681,1085.4277,1134.5906,1085.4277,1134.5906,1110.48,1112.7681,1110.48,1
2ac74f4ca96b438c9d2e6a021f0673e7.jpg,1132.5957,1192.3198,1165.8826,1192.3198,1165.8826,1223.2405,1132.5957,1223.2405,1
2b12211340e34688ac397319ce46d07e.jpg,2095.6633,1158.7471,2146.982,1158.7471,2146.982,1206.7705,2095.6633,1206.7705,1
2b2cad690ae64ce89cca4b04d291b6e2.jpg,1404.1399,877.2585,1459.8224,877.2585,1459.8224,943.19086,1404.1399,943.19086,1
2bace6fc68534e908a8db6b651f285a2.jpg,1243.1953,502.10043,1269.3656,502.10043,1269.3656,533.25964,1243.1953,533.25964,1
2bc75a8ba361433d868c678e24149163.jpg,1235.4833,813.85376,1271.1099,813.85376,1271.1099,855.2889,1235.4833,855.2889,1
2beae793f7d24daca7fb5fb51910c7ef.jpg,929.69507,772.9283,1003.5428,772.9283,1003.5428,851.79315,929.69507,851.79315,1
2bf56657b3de4111b3f0be67f45205b0.jpg,1810.5641,1170.1847,1879.984,1170.1847,1879.984,1239.9402,1810.5641,1239.9402,1
